"model_name","dataset","rule_name","threshold_rule","flagged_fraction","f2_score","pr_auc","roc_auc","brier_score","calibration_intercept","calibration_slope","sensitivity","specificity","ppv","npv","threshold","n","events"
"stacked_logistic","internal_test_ensemble","grid",0.71,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.71,489,68
"stacked_logistic","internal_test_ensemble","grid",0.72,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.72,489,68
"stacked_logistic","internal_test_ensemble","grid",0.73,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.73,489,68
"stacked_logistic","internal_test_ensemble","grid",0.74,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.74,489,68
"stacked_logistic","internal_test_ensemble","grid",0.75,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.75,489,68
"stacked_logistic","internal_test_ensemble","grid",0.76,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.76,489,68
"stacked_logistic","internal_test_ensemble","grid",0.77,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.77,489,68
"stacked_logistic","internal_test_ensemble","grid",0.78,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.78,489,68
"stacked_logistic","internal_test_ensemble","grid",0.79,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.79,489,68
"stacked_logistic","internal_test_ensemble","grid",0.8,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.8,489,68
"stacked_logistic","internal_test_ensemble","grid",0.81,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.81,489,68
"stacked_logistic","internal_test_ensemble","grid",0.82,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.82,489,68
"stacked_logistic","internal_test_ensemble","grid",0.83,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.83,489,68
"stacked_logistic","internal_test_ensemble","grid",0.84,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.84,489,68
"stacked_logistic","internal_test_ensemble","grid",0.85,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.85,489,68
"stacked_logistic","internal_test_ensemble","grid",0.86,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.86,489,68
"stacked_logistic","internal_test_ensemble","grid",0.87,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.87,489,68
"stacked_logistic","internal_test_ensemble","grid",0.88,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.88,489,68
"stacked_logistic","internal_test_ensemble","grid",0.89,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.89,489,68
"stacked_logistic","internal_test_ensemble","grid",0.9,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.9,489,68
"stacked_logistic","internal_test_ensemble","grid",0.91,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.91,489,68
"stacked_logistic","internal_test_ensemble","grid",0.92,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.92,489,68
"stacked_logistic","internal_test_ensemble","grid",0.93,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.93,489,68
"stacked_logistic","internal_test_ensemble","grid",0.94,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.94,489,68
"stacked_logistic","internal_test_ensemble","grid",0.95,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.95,489,68
